Series,EpisodeNumber,EpisodeTitle,AirDate,TaskNumber,Description,IsLive,IsTeam,IsPrize,Contestant1,Contestant2,Contestant3,Contestant4,Contestant5
6,2,Tarpeters,9 May 2018,6,"When instructed, put your grape in either your mouth or your hand whilst staring at the Taskmaster. You must then answer the Taskmaster's questions and fool the Taskmaster into thinking your grape is not where your grape is. You must not eat your grape. Your answer must contain at least five words. If the Taskmaster correctly guesses correctly where your grape is, you are eliminated.",TRUE,FALSE,FALSE,0,0,0,DQ,0
6,3,One warm prawn,16 May 2018,1,Most magnificent day trip.,FALSE,FALSE,TRUE,1,2,4,3,5
6,3,One warm prawn,16 May 2018,2,"Write, illustrate and read out a bedtime story for grown-ups. Your bedtime story for grown-ups may be no more or fewer than 50 words.",FALSE,FALSE,FALSE,1,3,5,3,2
6,3,One warm prawn,16 May 2018,3,Make something spin for the longest. Your thing must not be a person.,FALSE,FALSE,FALSE,1,4,5,2,3
6,3,One warm prawn,16 May 2018,5,"Catch the most socks and put them in your laundry basket. You must stare straight forward throughout the task. You must not touch any pants. You must not move your laundry basket and if you drop a sock, you can't then pick it up. Every time you touch some pants, you lose a sock.",TRUE,FALSE,FALSE,1,4,4,5,4
6,4,BMXing!,23 May 2018,1,Most thought-provoking thing.,FALSE,FALSE,TRUE,3,1,2,5,4
6,4,BMXing!,23 May 2018,2,Do something manly with this cardboard box.,FALSE,FALSE,FALSE,4,4,5,4,4
6,4,BMXing!,23 May 2018,3,Have the most fun.,FALSE,TRUE,FALSE,2,3,3,2,3
6,4,BMXing!,23 May 2018,4,Make the best art using the entire contents of this can of squirty cream.,FALSE,FALSE,FALSE,4,1,5,3,2
6,4,BMXing!,23 May 2018,5,"Remove the £5 note from under the pint without spilling any of the pint. If you spill any of the pint, you are disqualified.",FALSE,FALSE,FALSE,DQ,4,DQ,5,3
6,4,BMXing!,23 May 2018,6,"When tapped on the shoulder, shake hands with the Taskmaster without revealing your identities. You may not speak during the task. Everyone must shake hands with the Taskmaster once for at least 2 seconds. If the Taskmaster guesses your identity, you are disqualified.",TRUE,FALSE,FALSE,5,0,0,0,0
6,5,H,30 May 2018,1,Sturdiest thing.,FALSE,FALSE,TRUE,4,1,5,3,2
6,5,H,30 May 2018,2,"Without leaving the caravan, work out how long this piece of string is.",FALSE,FALSE,FALSE,2,4,1,3,5
6,5,H,30 May 2018,3,Pull this tablecloth off this table. Most eggs left unbroken on the table wins.,FALSE,FALSE,FALSE,5,5,5,5,5
6,5,H,30 May 2018,4,Find the link then do it 100 times.,FALSE,TRUE,FALSE,3,5,5,3,5
6,5,H,30 May 2018,5,Pull off the most elaborate trick shot.,FALSE,FALSE,FALSE,1,2,4,3,5
6,5,H,30 May 2018,6,Throw as many eggs onto the shelves as possible. You must lie flat on your bed at all times.,TRUE,FALSE,FALSE,1,2,5,4,4
6,6,We met at mealtimes,6 June 2018,1,Best thing that they've invented.,FALSE,FALSE,TRUE,1,1,3,1,5
6,6,We met at mealtimes,6 June 2018,2,Make the best snow globe.,FALSE,FALSE,FALSE,3,1,4,5,3
6,6,We met at mealtimes,6 June 2018,3,Knock over as many ducks as possible. You must all remain on the red carpet throughout the task.,FALSE,TRUE,FALSE,DQ,5,5,DQ,5
6,6,We met at mealtimes,6 June 2018,4,Make an announcement. Biggest announcement to the most people wins.,FALSE,FALSE,FALSE,2,5,2,1,4
6,6,We met at mealtimes,6 June 2018,5,Make the best parachute for this wooden spoon. Slowest and most dramatic fall wins.,FALSE,FALSE,FALSE,4,1,5,2,3
6,6,We met at mealtimes,6 June 2018,6,"You will each be given a category. You will each have 10 seconds to say things in that fall into that category. First, you must each predict how many correct answers you will give.",TRUE,FALSE,FALSE,5,4,1,3,3
6,7,Roadkill doused in syrup,13 June 2018,1,Scariest thing from their kitchen.,FALSE,FALSE,TRUE,2,4,3,5,1
6,7,Roadkill doused in syrup,13 June 2018,2,Knock the bails off the stumps. You've got a maximum of one over. You must make your attempts from behind this stump. No stumps may be moved.,FALSE,FALSE,FALSE,0,0,DQ,5,4
6,7,Roadkill doused in syrup,13 June 2018,4,Write down as many obscure animals as possible.,FALSE,FALSE,FALSE,–,2,–,3,–
6,7,Roadkill doused in syrup,13 June 2018,5,"Wearing this sweatband around your head at all times, tuck as many items from the kitchen inside the sweatband as possible. Then make a pancake with a diameter of at least 9 inches. Then eat the whole pancake. Most kitchen items successfully kept within the sweatband wins.",FALSE,FALSE,FALSE,2,3,5,5,5
6,7,Roadkill doused in syrup,13 June 2018,6,Get an egg as close to the centre of the target as possible. You must stand on the spot when taking your turn. You must ROLL two of the eggs. The person whose egg is furthest from the centre of the target after each round is eliminated.,TRUE,FALSE,FALSE,3,5,2,1,4
6,8,What kind of pictures?,20 June 2018,1,Most interesting footwear.,FALSE,FALSE,TRUE,1,5,3,2,4
6,8,What kind of pictures?,20 June 2018,2,Put something genuinely surprising inside this chocolate egg.,FALSE,FALSE,FALSE,5,3,3,3,4
6,8,What kind of pictures?,20 June 2018,3,Find out what you have in common with this person. You must look the person in the eye throughout the task and shake hands every time you discover you have in common.,FALSE,FALSE,FALSE,2,5,3,4,2
6,8,What kind of pictures?,20 June 2018,4,"Wearing these high heels, create the best dot-to-dot picture on this canvas.",FALSE,FALSE,FALSE,2,1,4,3,5
6,8,What kind of pictures?,20 June 2018,5,Stick a plaster to the correct body part. Alex will say the names of three body parts. You must stick a plaster to the body part that comes second in the dictionary out of the three body parts. The slowest person to stick a plaster to the correct body part is eliminated.,TRUE,FALSE,FALSE,3,2,4,5,1
6,9,The Bubble Brothers,27 June 2018,1,Most pleasing thing the same size as a cat.,FALSE,FALSE,TRUE,3,2,1,4,5
6,9,The Bubble Brothers,27 June 2018,2,Make the biggest bubble and burst it with your nose.,FALSE,FALSE,FALSE,5,3,4,1,2
6,9,The Bubble Brothers,27 June 2018,3,Perform a scene from Taskmaster The Musical.,FALSE,TRUE,FALSE,3,2,2,3,2
6,9,The Bubble Brothers,27 June 2018,4,Make this plastic bag as heavy as possible.,FALSE,FALSE,FALSE,3,4,5,2,1
6,9,The Bubble Brothers,27 June 2018,5,Pick up as many points as possible.,TRUE,FALSE,FALSE,4,1,2,5,4
6,10,He was a different man,4 July 2018,1,Least appropriate accessary for a wedding.,FALSE,FALSE,TRUE,3,5,1,4,2
6,10,He was a different man,4 July 2018,2,"Knock over the fewest skittles. You may place one item on each of the three ramp sections, or you may place two items on one of the ramp sections. Your items must be found on this table and may not include either you or the table. You may not tamper with the balls or the ramp..",FALSE,FALSE,FALSE,3,3,4,5,1
6,10,He was a different man,4 July 2018,3,Blow the candle out from the furthest distance. You may not relight the candle.,FALSE,FALSE,FALSE,3,5,0,2,4
6,10,He was a different man,4 July 2018,4,Tell the Taskmaster you love him in the most meaningful way.,FALSE,FALSE,FALSE,2,5,5,1,3
6,10,He was a different man,4 July 2018,5,"Display a number. You get one rosette if your number is higher than the person's on your right and one if its lower than the person's on your left. If you display the same number as someone else, you lose them all.",TRUE,FALSE,FALSE,5,4,0,0,3
7,1,The mean bean,5 September 2018,1,The thing that most people would like to touch.,FALSE,FALSE,TRUE,2,1,2,5,4
7,1,The mean bean,5 September 2018,2,Design and demonstrate the best quick-change outfit.,FALSE,FALSE,FALSE,2,4,5,1,3
7,1,The mean bean,5 September 2018,3,Build the highest tower.,FALSE,FALSE,FALSE,1,3,4,2,5
7,1,The mean bean,5 September 2018,4,Work out the circumference of the caravan in baked beans.,FALSE,FALSE,FALSE,4,3,5,1,2
7,1,The mean bean,5 September 2018,5,Make the best fruit display hat. You may not touch or tamper with your hat. Only the fruit picker-uppers may touch the fruit. You may only hold the fruit picker-uppers by their handles.,TRUE,FALSE,FALSE,2,3,4,4,5
7,2,My eyes are circles,12 September 2018,1,Boldest belt.,FALSE,FALSE,TRUE,1,2,3,4,5
7,2,My eyes are circles,12 September 2018,2,Write a ten-word story before you reach the finish line. You must be running while writing.,FALSE,FALSE,FALSE,5,4,3,2,1
7,2,My eyes are circles,12 September 2018,3,Paint the best picture of this still life. The painter must remain blindfolded throughout. The other person may not move from their chair and may only say certain words.,FALSE,TRUE,FALSE,3,2,2,3,3
7,2,My eyes are circles,12 September 2018,4,"Predict what one of the other contestants (specified) will do with one of the objects and and do something yourself with one of the objects. You also get 5 points if a third contestant (specified, different) correctly predicts your own action.",FALSE,FALSE,FALSE,5,10,5,5,5
7,2,My eyes are circles,12 September 2018,5,Draw the biggest and best circle. Your circle must be completed in one single sweep.,FALSE,FALSE,FALSE,1,3,5,2,4
7,2,My eyes are circles,12 September 2018,6,"Make the highest tower of cans within your hoop. If you step out of your hoop during the 100 seconds, you will be disqualified.",TRUE,FALSE,FALSE,1,2,5,3,4
7,3,Twelve blush majesty two,19 September 2018,1,Best thing from the '90s.,FALSE,FALSE,TRUE,4,DQ,5,3,DQ
7,3,Twelve blush majesty two,19 September 2018,2,Excite Alex.,FALSE,FALSE,FALSE,4,5,3,1,2
7,3,Twelve blush majesty two,19 September 2018,3,"Make the best noise. When you are ready to make your noise, you must say ""This is my best noise"". After you have made your noise, you must remain still and silent for at least 10 seconds.",FALSE,FALSE,FALSE,2,4,3,5,1
7,3,Twelve blush majesty two,19 September 2018,4,Get this ball in that hole in as few strokes as possible. The ball must only be struck. The ball must never be carried.,FALSE,FALSE,FALSE,3,1,2,4,5
7,4,OLLIE,26 September 2018,1,Most confusing thing.,FALSE,FALSE,TRUE,1,5,2,4,3
7,4,OLLIE,26 September 2018,2,Work out what happens when you flick this switch on. You may not take this switch out of this room.,FALSE,FALSE,FALSE,5,2,4,3,1
7,4,OLLIE,26 September 2018,3,Dramatically alter your appearance. You may start altering your appearance when you are inside the lift and the doors have closed. You must stop altering your appearance when the doors open again.,FALSE,FALSE,FALSE,1,4,3,2,5
7,4,OLLIE,26 September 2018,4,Make these scales read 31.770kg. The scales must read 31.770kg for at least 5 seconds.,FALSE,FALSE,FALSE,5,1,3,2,4
7,4,OLLIE,26 September 2018,5,Correctly don the most items of clothing.,TRUE,FALSE,FALSE,5,4,4,1,4
7,5,Lotta soup,3 October 2018,1,Worst present from a named relative.,FALSE,FALSE,TRUE,2,5,3,1,4
7,5,Lotta soup,3 October 2018,2,Deliver this task to Alex in the most spectacular way. Alex is in his caravan.,FALSE,FALSE,FALSE,5,3,1,2,4
7,5,Lotta soup,3 October 2018,3,Make as many white circles on the target as possible. You must not step beyond this rope. You must not move the rope or the target.,FALSE,FALSE,FALSE,5,5,5,0,5
7,5,Lotta soup,3 October 2018,4,Cheer up this former traffic warden.,FALSE,FALSE,FALSE,5,5,1,3,2
7,5,Lotta soup,3 October 2018,5,Make yourselves look as little or big as possible.,FALSE,TRUE,FALSE,3,2,2,3,3
7,5,Lotta soup,3 October 2018,6,"Team Live:Taking it in turn, each team must dangle on of these items on the hanger. A different member of the team must dangle each time. Once you've touched one of the items, you must dangle it, and you must dangle it within 20 seconds of the previous dangler.",FALSE,FALSE,FALSE,0,5,5,0,0
7,6,A coquettish fascinator,10 October 2018,1,Best key.,FALSE,FALSE,TRUE,1,4,5,2,3
7,6,A coquettish fascinator,10 October 2018,2,Put exactly 50 different things in this bin.,FALSE,FALSE,FALSE,5,2,4,2,3
7,6,A coquettish fascinator,10 October 2018,3,Write and perform the most suspenseful soap opera cliff-hanger. Your scene may last no more than one minute.,FALSE,TRUE,FALSE,3,2,2,3,3
7,6,A coquettish fascinator,10 October 2018,4,"In the lab, there are 10 pairs of glasses. The pairs of glasses may not leave the lab. Without breaking any of the pairs of glasses, put all the pairs of glasses into the smallest of these boxes. You must select your box before leaving the caravan, and may not then change your mind.",FALSE,FALSE,FALSE,2,4,3,5,DQ
7,6,A coquettish fascinator,10 October 2018,5,"Get your doughnut as high as possible. You must be holding hands with the people on either side of you at all times. If your doughnut is in the air after the 100 seconds, its height will be measured from where it lands.",TRUE,FALSE,FALSE,3,2,DQ,4,5
7,7,The perfect stuff,17 October 2018,1,Most exciting thing beginning with G.,FALSE,FALSE,TRUE,2,1,1,1,2
7,7,The perfect stuff,17 October 2018,2,"Throw something into the bin on the other side of this fence. You may not use ladders, you may not touch the fence and you must stay this side of the fence.",FALSE,FALSE,FALSE,1,3,2,4,5
7,7,The perfect stuff,17 October 2018,3,Don't blink.,FALSE,FALSE,FALSE,3,4,1,2,5
7,7,The perfect stuff,17 October 2018,4,Make the best extension to the Taskmaster House.,FALSE,TRUE,FALSE,2,4,4,1,1
7,7,The perfect stuff,17 October 2018,5,Make the best Christmas cracker.,FALSE,FALSE,FALSE,3,3,3,5,3
7,8,Mother honks her horn,24 October 2018,1,Creepiest thing.,FALSE,FALSE,TRUE,4,2,5,1,5
7,8,Mother honks her horn,24 October 2018,2,Poke something out of the hole in the roof of this grotto.,FALSE,FALSE,FALSE,2,4,2,2,5
7,8,Mother honks her horn,24 October 2018,3,Puzzle:C. Now look in the microwave (End task: Scream).,FALSE,FALSE,FALSE,5,4,3,2,1
7,8,Mother honks her horn,24 October 2018,4,Compose the best 30 second piece of music.,FALSE,FALSE,FALSE,4,5,3,2,4
7,8,Mother honks her horn,24 October 2018,5,Bob when you hear the surname of a famous Bob.Pat when you hear the surname of a famous Pat.Kneel when you hear the surname of a famous Neil.Stew when you hear the surname of a famous Stu.Wane when you hear the surname of a famous Wayne.,TRUE,FALSE,FALSE,1,4,3,2,5
7,9,The pendulum draws the eye,31 October 2018,1,Most surprisingly beautiful thing.,FALSE,FALSE,TRUE,3,4,2,5,1
7,9,The pendulum draws the eye,31 October 2018,2,"Put the most money in the small bowl. You may not touch the small bowl. The small bowl must not sink. Also, you must say your own name at least once every 30 seconds.",FALSE,FALSE,FALSE,DQ,DQ,5,DQ,DQ
7,9,The pendulum draws the eye,31 October 2018,4,Hula.,FALSE,FALSE,FALSE,2,–,–,1,–
7,9,The pendulum draws the eye,31 October 2018,5,"Find the sock with a satsuma inside. You may not look inside any of the socks. You may squeeze 5 socks, strike 10 socks and sniff 20 socks. You may put your hand inside 3 socks. You may put 11 socks on your feet.",FALSE,FALSE,FALSE,3,2,4,0,4
7,9,The pendulum draws the eye,31 October 2018,7,Write your name and draw a happy horse on on your overhead projector acetate upside down. You must not rotate or manipulate acetate.,TRUE,FALSE,FALSE,5,4,3,4,2
7,10,I can hear it gooping,7 November 2018,1,Most magnificent stationery.,FALSE,FALSE,TRUE,3,2,5,4,1
7,10,I can hear it gooping,7 November 2018,3,Find the boiled egg. You may touch two eggs. You may damage two eggs. You may not damage the boiled egg.,FALSE,FALSE,FALSE,5,DQ,DQ,DQ,DQ
7,10,I can hear it gooping,7 November 2018,4,Physically recreate a classic computer game.,FALSE,FALSE,FALSE,5,3,2,3,4
7,10,I can hear it gooping,7 November 2018,5,"Prod the person in front of you with either a finger or a sausage. If the prodded person guesses incorrectly whether they were prodded by a finger or a sausage, they get eliminated.",TRUE,FALSE,FALSE,0,0,5,0,0
8,1,Hello,8 May 2019,1,Most powerful smell.,FALSE,FALSE,TRUE,2,1,5,3,3
8,1,Hello,8 May 2019,2,Find the receiver of this baby monitor. You must leave your hat on.,FALSE,FALSE,FALSE,5,3,2,1,4
8,1,Hello,8 May 2019,3,Make the best ventriloquist dummy and be chatted up by it.,FALSE,FALSE,FALSE,5,1,4,4,4
8,1,Hello,8 May 2019,4,"Alex is on that bridge in the distance with lights on his head. Get as close as you can to Alex without him noticing you. Alex will duck down behind the wall for 10 seconds, then pop up for 10 seconds, then back down for 10 seconds, and so on until he notice you.",FALSE,FALSE,FALSE,4,5,4,1,2
8,1,Hello,8 May 2019,5,Get the greatest weight of doughnuts in your bucket. You must have your hands on your hips at all times.,TRUE,FALSE,FALSE,4,2,5,1,3
8,2,A novel about Russian Gulags,15 May 2019,1,Best pair of things.,FALSE,FALSE,TRUE,4,1,3,4,5
8,2,A novel about Russian Gulags,15 May 2019,2,"Put something on your face that looks like a moustache from a long distance away, but when you get up close, you realise it's something completely different to what you thought.",FALSE,FALSE,FALSE,2,3,4,5,1
8,2,A novel about Russian Gulags,15 May 2019,4,"Tell your teammates what is in this chest. Your teammates must not see what is in the chest. After reading the task out, you may not speak until the task is over. In the first minute, you may only use facial expressions. In the second minute, you may only make noises. In the third minute, you may only shout adjectives. From then on, you may only whisper verbs.",FALSE,TRUE,FALSE,2,3,2,2,3
